Transaction Date,Month,Bar Code,Equipment Id,Umoja EqpNo,Plate #,Asset #,Long Description,Owner Type,Owner Name,Location Id,TP Sub Type,Section/Unit,Receiving Person,Dest Odometer,Odometer Unit,Fuel Qty,Qty Unit,Full Tank,Std. FCU,Tolerance %,Adj. Std. FCU,FCU UOM,Txn FCU,ODO Diff,Monthly FCU,Transaction Id,Overconsumption %,Overconsumption Liter
10-03-23,2023 / 03,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401824,441279,km,130,litre,Y,11.5,20,13.8,litre/100 km,11.0921502,1172,,0103770004396658214TF-1678437675269-19,,
16-06-23,2023 / 06,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401820,454984,km,125,litre,Y,11.5,20,13.8,litre/100 km,11.0815603,1128,11.0074627,01037700043966582175N-1686899434327-463,,
31-05-23,2023 / 05,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401884,452611,km,34,litre,Y,11.5,20,13.8,litre/100 km,11.0749186,307,10.3983657,0103770004396658213O7-1685517019868-194,,
30-06-23,2023 / 06,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401853,456614,km,113,litre,Y,11.5,20,13.8,litre/100 km,11.0459433,1023,,0103770004396658214TF-1688113053485-253,,
30-09-22,2022 / 09,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401820,425777,km,65,litre,Y,11.5,20,13.8,litre/100 km,10.9797297,592,11.1846946,0103770004396658213H2-1664516612886-818,,
13-04-23,2023 / 04,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401824,445590,km,84,litre,Y,11.5,20,13.8,litre/100 km,10.9660574,766,,0103770004396658213O7-1681366716285-78,,
09-06-23,2023 / 06,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401885,453856,km,111,litre,Y,11.5,20,13.8,litre/100 km,10.9251969,1016,,0103770004396658214TF-1686293210572-195,,
23-09-22,2022 / 09,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401549,425185,km,123,litre,Y,11.5,20,13.8,litre/100 km,10.817942,1137,,0103770004396658213L5-1663910577263-1173,,
28-04-23,2023 / 04,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401887,446718,km,122,litre,Y,11.5,20,13.8,litre/100 km,10.8156028,1128,10.876452,0103770004396658214TF-1682668387501-123,,
24-03-23,2023 / 03,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401824,443203,km,90,litre,Y,11.5,20,13.8,litre/100 km,10.7784431,835,,0103770004396658214TF-1679643617650-63,,
07-10-22,2022 / 10,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401829,426688,km,98,litre,Y,11.5,20,13.8,litre/100 km,10.7574094,911,,0103770004396658213H2-1665121652725-828,,
14-10-22,2022 / 10,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401824,427659,km,104,litre,Y,11.5,20,13.8,litre/100 km,10.7106076,971,,0103770004396658213L5-1665727640728-1196,,
07-04-23,2023 / 04,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401778,444824,km,71,litre,Y,11.5,20,13.8,litre/100 km,10.612855,669,,0103770004396658213O7-1680846754626-70,,
27-01-23,2023 / 01,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401778,436270,km,103,litre,Y,11.5,20,13.8,litre/100 km,10.4887984,982,,0103770004396658213L5-1674816373632-1332,,
19-05-23,2023 / 05,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401885,450718,km,54,litre,Y,11.5,20,13.8,litre/100 km,10.4448743,517,,0103770004396658214TF-1684477422962-161,,
25-05-23,2023 / 05,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401849,451982,km,132,litre,Y,11.5,20,13.8,litre/100 km,10.443038,1264,,0103770004396658214SR-1684992704234-103,,
31-08-22,2022 / 08,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401556,422345,km,85,litre,Y,11.5,20,13.8,litre/100 km,10.391198,818,10.9078816,0103770004396658213UN-1661935405154-3957,,
19-08-22,2022 / 08,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401556,420939,km,100,litre,Y,11.5,20,13.8,litre/100 km,10.384216,963,,01037700043966582174N-1660905388500-298,,
10-02-23,2023 / 02,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401829,438098,km,112,litre,Y,11.5,20,13.8,litre/100 km,10.3607771,1081,,0103770004396658213L5-1676012821109-1349,,
21-10-22,2022 / 10,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401820,429184,km,156,litre,Y,11.5,20,13.8,litre/100 km,10.2295082,1525,10.4166667,0103770004396658214T9-1666331826212-398,,
18-11-22,2022 / 11,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401778,432773,km,136,litre,Y,11.5,20,13.8,litre/100 km,10.2102102,1332,,0103770004396658213H2-1668751307944-901,,
24-02-23,2023 / 02,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401778,439837,km,77,litre,Y,11.5,20,13.8,litre/100 km,10.1986755,755,,0103770004396658213H2-1677221834412-1041,,
18-05-23,2023 / 05,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401884,450201,km,132,litre,Y,11.5,20,13.8,litre/100 km,10.1930502,1295,,0103770004396658213O7-1684386851992-163,,
31-03-23,2023 / 03,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401856,444155,km,97,litre,Y,11.5,20,13.8,litre/100 km,10.1890756,952,10.3268428,0103770004396658214TF-1680267998408-82,,
31-01-23,2023 / 01,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401629,437017,km,76,litre,Y,11.5,20,13.8,litre/100 km,10.1740295,747,,0103770004396658213L5-1675168471356-1345,,
17-02-23,2023 / 02,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401790,439082,km,100,litre,Y,11.5,20,13.8,litre/100 km,10.1626016,984,,01037700043966582175N-1676617678130-72,,
17-03-23,2023 / 03,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401853,442368,km,110,litre,Y,11.5,20,13.8,litre/100 km,10.1010101,1089,,0103770004396658213L5-1679046921244-106,,
02-06-23,2023 / 06,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401853,452840,km,23,litre,Y,11.5,20,13.8,litre/100 km,10.0436681,229,,0103770004396658213O7-1685686948993-211,,
11-11-22,2022 / 11,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401656,431441,km,81,litre,Y,11.5,20,13.8,litre/100 km,10.0123609,809,10.0123609,0103770004396658213H2-1668148199387-895,,
20-01-23,2023 / 01,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401856,435288,km,95,litre,Y,11.5,20,13.8,litre/100 km,9.9789916,952,,0103770004396658213L5-1674228560144-1319,,
25-11-22,2022 / 11,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401549,433846,km,107,litre,Y,11.5,20,13.8,litre/100 km,9.972041,1073,,0103770004396658213H2-1669360914037-911,,
12-05-23,2023 / 05,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401820,448906,km,118,litre,Y,11.5,20,13.8,litre/100 km,9.9159664,1190,,0103770004396658213L5-1683875080001-824,,
05-05-23,2023 / 05,01537958-0-1,01537958,,UN 817,MIT 11078,4X4 ON/OFF ROAD,UN,UNFICYP,UNPA,,UNPA,MS4-401884,447716,km,95,litre,Y,11.5,20,13.8,litre/100 km,9.5190381,998,,0103770004396658213O7-1683268597518-118,,
10-08-22,2022 / 08,01676678-0-1,01676678,,UN 507,1-3FGW0V1,"4X4 UTILITY PICUP , Rental",UN,UNFICYP,UNPA,,MFR,103043,45607,km,36,litre,N,11.5,20,13.8,litre/100 km,,,,MANUAL_1662106950132_0,,
30-08-22,2022 / 08,01676678-0-1,01676678,,UN 507,1-3FGW0V1,"4X4 UTILITY PICUP , Rental",UN,UNFICYP,UNPA,,MFR,103075,47985,km,48,litre,N,11.5,20,13.8,litre/100 km,,,,MANUAL_1662095856264_0,,
01-09-22,2022 / 09,01676678-0-1,01676678,,UN 507,1-3FGW0V1,"4X4 UTILITY PICUP , Rental",UN,UNFICYP,UNPA,,MFR,MS1-103075,113508,km,48,litre,Y,11.5,20,13.8,litre/100 km,23.3628319,565,,0103770004396658213UN-1662033516646-3963,69.29588333,54.03000024
14-07-22,2022 / 07,01676678-0-1,01676678,,UN 507,1-3FGW0V1,"4X4 UTILITY PICUP , Rental",UN,UNFICYP,UNPA,,MFR,MS1-102817,112576,km,50,litre,Y,11.5,20,13.8,litre/100 km,10.6157113,471,,0103770004396658213TI-1657812710350-639,,
31-07-22,2022 / 07,01676678-0-1,01676678,,UN 507,1-3FGW0V1,"4X4 UTILITY PICUP , Rental",UN,UNFICYP,UNPA,,MFR,MS1-102977,112943,km,38,litre,Y,11.5,20,13.8,litre/100 km,10.3542234,367,10.3542234,0103770004396658213TI-1659255416913-661,,
08-09-22,2022 / 09,01676678-0-1,01676678,,UN 507,1-3FGW0V1,"4X4 UTILITY PICUP , Rental",UN,UNFICYP,UNPA,,MFR,LCV-2082,113838,km,27,litre,Y,11.5,20,13.8,litre/100 km,8.1818182,330,8.1818182,01037700043966582174N-1662620865545-374,,
01-08-22,2022 / 08,00789215-0-1,00789215,17052569,UN 162,SET 02807,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-102876,61350,km,22,litre,Y,11.5,20,13.8,litre/100 km,37.9310345,58,37.9310345,0103770004396658213TI-1659345723401-665,174.8625688,13.99600001
31-10-22,2022 / 10,00789215-0-1,00789215,17052569,UN 162,SET 02807,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103060,61751,km,43,litre,Y,11.5,20,13.8,litre/100 km,24.4318182,176,24.4318182,0103770004396658213TI-1667205743701-842,77.04216087,18.71200003
18-10-22,2022 / 10,00789215-0-1,00789215,17052569,UN 162,SET 02807,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103060,61575,km,50,litre,Y,11.5,20,13.8,litre/100 km,22.2222222,225,,0103770004396658213TI-1666083826397-825,61.03059565,18.94999995
05-04-23,2023 / 04,00789215-0-1,00789215,17052569,UN 162,SET 02807,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103293,63427,km,78,litre,Y,11.5,20,13.8,litre/100 km,16.3179916,478,16.3179916,0103770004396658214T9-1680679880428-74,18.24631594,12.03599985
30-12-22,2022 / 12,00789215-0-1,00789215,17052569,UN 162,SET 02807,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103060,62337,km,85,litre,Y,11.5,20,13.8,litre/100 km,14.5051195,586,14.5051195,0103770004396658213TI-1672385349911-925,5.109561594,4.13200027
02-05-23,2023 / 05,00789215-0-1,00789215,17052569,UN 162,SET 02807,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103430,63945,km,71,litre,Y,11.5,20,13.8,litre/100 km,13.7065637,518,,0103770004396658213L5-1683026100089-747,,
03-03-23,2023 / 03,00789215-0-1,00789215,17052569,UN 162,SET 02807,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103355,62949,km,79,litre,Y,11.5,20,13.8,litre/100 km,12.9084967,612,12.9084967,0103770004396658213TI-1677828632840-1007,,
29-05-23,2023 / 05,00789215-0-1,00789215,17052569,UN 162,SET 02807,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103368,42278,km,76,litre,Y,11.5,20,13.8,litre/100 km,-0.3507638,-21667,-0.3507638,0103770004396658214SR-1685352258143-134,,
05-09-22,2022 / 09,00677456-0-1,00677456,17052568,UN 170,MIT 11001,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103083,62305,km,40,litre,Y,13,20,15.6,litre/100 km,16.3934426,244,16.3934426,0103770004396658213UN-1662367032927-3986,5.086170513,1.935999944
02-08-22,2022 / 08,00677456-0-1,00677456,17052568,UN 170,MIT 11001,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103022,62061,km,61,litre,Y,13,20,15.6,litre/100 km,15.443038,395,15.443038,0103770004396658213UN-1659447943225-3811,,
19-01-23,2023 / 01,00677456-0-1,00677456,17052568,UN 170,MIT 11001,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103077,63025,km,39,litre,Y,13,20,15.6,litre/100 km,14.9425287,261,14.9425287,0103770004396658213UN-1674121998087-4771,,
25-05-23,2023 / 05,00677456-0-1,00677456,17052568,UN 170,MIT 11001,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103277,64118,km,45,litre,Y,13,20,15.6,litre/100 km,14.0625,320,14.0625,0103770004396658214SR-1685002093018-106,,
08-12-22,2022 / 12,00677456-0-1,00677456,17052568,UN 170,MIT 11001,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103083,62764,km,39,litre,Y,13,20,15.6,litre/100 km,8.496732,459,8.496732,0103770004396658213UN-1670493842232-4517,,
31-03-23,2023 / 03,00677456-0-1,00677456,17052568,UN 170,MIT 11001,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103396,63798,km,51,litre,Y,13,20,15.6,litre/100 km,6.5976714,773,6.5976714,0103770004396658213L5-1680251643076-377,,
23-06-23,2023 / 06,00677456-0-1,00677456,17052568,UN 170,MIT 11001,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103277,64586,km,20,litre,Y,13,20,15.6,litre/100 km,4.2735043,468,,0103770004396658213L5-1687506545193-1312,,
26-06-23,2023 / 06,00431631-0-1,00431631,17058044,UN 211,CYP 07218,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103297,97754,km,20,litre,Y,14,20,16.8,litre/100 km,22.4719101,89,22.4719101,0103770004396658214T9-1687790688619-230,33.76136964,5.047999989
06-08-22,2022 / 08,00431631-0-1,00431631,17058044,UN 211,CYP 07218,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103051,94488,km,81,litre,Y,14,20,16.8,litre/100 km,21.3720317,379,21.3720317,0103770004396658213TI-1659803123665-676,27.2144744,17.32800014
27-04-23,2023 / 04,00431631-0-1,00431631,17058044,UN 211,CYP 07218,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103358,97486,km,60,litre,Y,14,20,16.8,litre/100 km,18.0722892,332,18.0722892,0103770004396658214T9-1682607895875-123,7.57315,4.224000144
10-01-23,2023 / 01,00431631-0-1,00431631,17058044,UN 211,CYP 07218,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103186,96086,km,68,litre,Y,14,20,16.8,litre/100 km,16.152019,421,,0103770004396658213UN-1673349211197-4718,,
16-09-22,2022 / 09,00431631-0-1,00431631,17058044,UN 211,CYP 07218,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103067,94961,km,75,litre,Y,14,20,16.8,litre/100 km,15.8562368,473,15.8562368,0103770004396658213TI-1663305356352-758,,
25-05-23,2023 / 05,00431631-0-1,00431631,17058044,UN 211,CYP 07218,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103297,97665,km,27,litre,Y,14,20,16.8,litre/100 km,15.0837989,179,15.0837989,0103770004396658214T9-1684999233670-176,,
08-03-23,2023 / 03,00431631-0-1,00431631,17058044,UN 211,CYP 07218,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103424,97154,km,53,litre,Y,14,20,16.8,litre/100 km,14.021164,378,14.021164,0103770004396658213TI-1678263625218-1015,,
15-10-22,2022 / 10,00431631-0-1,00431631,17058044,UN 211,CYP 07218,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103064,95325,km,50,litre,Y,14,20,16.8,litre/100 km,13.7362637,364,13.7362637,0103770004396658213TI-1665813241420-815,,
10-02-23,2023 / 02,00431631-0-1,00431631,17058044,UN 211,CYP 07218,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103294,96776,km,61,litre,Y,14,20,16.8,litre/100 km,13.2897603,459,,0103770004396658213UN-1676019990381-4929,,
24-01-23,2023 / 01,00431631-0-1,00431631,17058044,UN 211,CYP 07218,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103065,96317,km,29,litre,Y,14,20,16.8,litre/100 km,12.5541126,231,,0103770004396658213UN-1674555516328-4814,,
07-11-22,2022 / 11,00431631-0-1,00431631,17058044,UN 211,CYP 07218,AMBULANCE,UN,UNFICYP,Sector 1,,ARGCON,MS1-103060,95665,km,42,litre,Y,14,20,16.8,litre/100 km,12.3529412,340,,0103770004396658213UN-1667827426788-4348,,
29-12-22,2022 / 12,00452645-0-1,00452645,,UN 212,36972_UNFICYP,AMBULANCE,COE,United Kingdom,Ledra Palace Hotel,,BRITCON,MS2-203659,44677,km,23.8,litre,Y,16.7,20,20.04,litre/100 km,13.1491713,181,13.1491713,01037700043966582152E-1672322299730-960,,
16-03-23,2023 / 03,00452645-0-1,00452645,,UN 212,36972_UNFICYP,AMBULANCE,COE,United Kingdom,Ledra Palace Hotel,,BRITCON,MS2-203659,44885,km,27,litre,Y,16.7,20,20.04,litre/100 km,12.9807692,208,,01037700043966582174N-1678959870543-68,,
12-05-23,2023 / 05,00452645-0-1,00452645,,UN 212,36972_UNFICYP,AMBULANCE,COE,United Kingdom,Ledra Palace Hotel,,BRITCON,MS2-203907,45561,km,48,litre,Y,16.7,20,20.04,litre/100 km,12.9032258,372,12.9032258,01037700043966582175Z-1683882174304-70,,
31-03-23,2023 / 03,00452645-0-1,00452645,,UN 212,36972_UNFICYP,AMBULANCE,COE,United Kingdom,Ledra Palace Hotel,,BRITCON,MS2-203981,45189,km,38,litre,Y,16.7,20,20.04,litre/100 km,12.5,304,12.5,01037700043966582174N-1680267345122-136,,
21-06-23,2023 / 06,00452645-0-1,00452645,,UN 212,36972_UNFICYP,AMBULANCE,COE,United Kingdom,Ledra Palace Hotel,,BRITCON,MS2-203918,45881,km,40,litre,Y,16.7,20,20.04,litre/100 km,12.5,320,12.5,01037700043966582175O-1687331325470-308,,
16-09-22,2022 / 09,00452645-0-1,00452645,,UN 212,36972_UNFICYP,AMBULANCE,COE,United Kingdom,Ledra Palace Hotel,,BRITCON,MS2-203427,43692,km,60,litre,Y,16.7,20,20.04,litre/100 km,12.244898,490,12.244898,01037700043966582152E-1663306163323-609,,
15-12-22,2022 / 12,00452645-0-1,00452645,,UN 212,36972_UNFICYP,AMBULANCE,COE,United Kingdom,Ledra Palace Hotel,,BRITCON,MS2-203624,44496,km,47,litre,Y,16.7,20,20.04,litre/100 km,5.8457711,804,,0103770004396658214T9-1671105037056-567,,
30-11-22,2022 / 11,02158428-0-1,02158428,,UN 299,1-3PUYACR,AMBULANCE,COE,United Kingdom,Ledra Palace Hotel,,,MS2-203732,45253,km,31,litre,Y,16.7,20,20.04,litre/100 km,14.8325359,209,14.8325359,0103770004396658213O7-1669797495579-3481,,
27-03-23,2023 / 03,02158428-0-1,02158428,,UN 299,1-3PUYACR,AMBULANCE,COE,United Kingdom,Ledra Palace Hotel,,,MS2-203854,46010,km,29,litre,Y,16.7,20,20.04,litre/100 km,13.7440758,211,13.7440758,01037700043966582174N-1679904576420-112,,
23-02-23,2023 / 02,02158428-0-1,02158428,,UN 299,1-3PUYACR,AMBULANCE,COE,United Kingdom,Ledra Palace Hotel,,,MS2-203713,45799,km,36.1,litre,Y,16.7,20,20.04,litre/100 km,13.0797101,276,,0103770004396658214T9-1677161333802-743,,
11-11-22,2022 / 11,02158428-0-1,02158428,,UN 299,1-3PUYACR,AMBULANCE,COE,United Kingdom,Ledra Palace Hotel,,,MS2-203570,45044,km,40.8,litre,Y,16.7,20,20.04,litre/100 km,12.9936306,314,,0103770004396658214T9-1668171218782-453,,
09-06-23,2023 / 06,02158428-0-1,02158428,,UN 299,1-3PUYACR,AMBULANCE,COE,United Kingdom,Ledra Palace Hotel,,,MS2-203856,46886,km,48,litre,Y,16.7,20,20.04,litre/100 km,12.5984252,381,,01037700043966582113F-1686293026410-510,,
15-04-23,2023 / 04,02158428-0-1,02158428,,UN 299,1-3PUYACR,AMBULANCE,COE,United Kingdom,Ledra Palace Hotel,,,MS2-203856,46299,km,36,litre,Y,16.7,20,20.04,litre/100 km,12.4567474,289,12.4567474,01037700043966582113F-1681540531242-301,,
04-05-23,2023 / 05,02158428-0-1,02158428,,UN 299,1-3PUYACR,AMBULANCE,COE,United Kingdom,Ledra Palace Hotel,,,MS2-203856,46505,km,25.51,litre,Y,16.7,20,20.04,litre/100 km,12.3834951,206,12.3834951,01037700043966582175Z-1683182240937-43,,
25-01-23,2023 / 01,02158428-0-1,02158428,,UN 299,1-3PUYACR,AMBULANCE,COE,United Kingdom,Ledra Palace Hotel,,,MS2-203585,45523,km,33,litre,Y,16.7,20,20.04,litre/100 km,12.2222222,270,12.2222222,01037700043966582174N-1674635914528-655,,
19-09-22,2022 / 09,02158428-0-1,02158428,,UN 299,1-3PUYACR,AMBULANCE,COE,United Kingdom,Ledra Palace Hotel,,,MS2-203410,44730,km,14.5,litre,Y,16.7,20,20.04,litre/100 km,0.0354584,40893,0.0354584,01037700043966582152E-1663569192020-616,,
29-07-22,2022 / 07,00431630-0-1,00431630,17058043,UN 465,CYP 07217,AMBULANCE,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401691,187891,km,73,litre,Y,12,20,14.4,litre/100 km,15.2400835,479,15.2400835,01037700043966582173Y-1659102460691-494,5.833913194,4.023999965
23-02-23,2023 / 02,00431630-0-1,00431630,17058043,UN 465,CYP 07217,AMBULANCE,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401691,197361,km,72.56,litre,Y,12,20,14.4,litre/100 km,13.6390977,532,,0103770004396658215LU-1677163741264-1233,,
30-08-22,2022 / 08,00431630-0-1,00431630,17058043,UN 465,CYP 07217,AMBULANCE,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401691,189009,km,86.51,litre,Y,12,20,14.4,litre/100 km,13.3503086,648,13.3503086,01037700043966582173Y-1661839486525-570,,
05-08-22,2022 / 08,00431630-0-1,00431630,17058043,UN 465,CYP 07217,AMBULANCE,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401567,188361,km,62,litre,Y,12,20,14.4,litre/100 km,13.1914894,470,,01037700043966582174P-1659691494862-343,,
18-11-22,2022 / 11,00431630-0-1,00431630,17058043,UN 465,CYP 07217,AMBULANCE,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401691,193446,km,29.78,litre,Y,12,20,14.4,litre/100 km,12.8362069,232,,01037700043966582173Y-1668761423680-821,,
21-10-22,2022 / 10,00431630-0-1,00431630,17058043,UN 465,CYP 07217,AMBULANCE,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401691,191508,km,54.85,litre,Y,12,20,14.4,litre/100 km,12.8154206,428,,01037700043966582173Y-1666338274622-738,,
30-09-22,2022 / 09,00431630-0-1,00431630,17058043,UN 465,CYP 07217,AMBULANCE,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401772,190575,km,56,litre,Y,12,20,14.4,litre/100 km,12.6126126,444,11.7333333,0103770004396658213M6-1664517148982-1687,,
09-09-22,2022 / 09,00431630-0-1,00431630,17058043,UN 465,CYP 07217,AMBULANCE,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401691,189450,km,55,litre,Y,12,20,14.4,litre/100 km,12.4716553,441,,01037700043966582173Y-1662732302283-612,,
29-12-22,2022 / 12,00431630-0-1,00431630,17058043,UN 465,CYP 07217,AMBULANCE,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401691,195354,km,38,litre,Y,12,20,14.4,litre/100 km,12.1405751,313,11.9440915,01037700043966582173Y-1672311956383-882,,
14-10-22,2022 / 10,00431630-0-1,00431630,17058043,UN 465,CYP 07217,AMBULANCE,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401772,191080,km,61,litre,Y,12,20,14.4,litre/100 km,12.0792079,505,12.0792079,01037700043966582174P-1665740028294-506,,
10-04-23,2023 / 04,00431630-0-1,00431630,17058043,UN 465,CYP 07217,AMBULANCE,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401801,199976,km,65,litre,Y,12,20,14.4,litre/100 km,11.8613139,548,,0103770004396658213NL-1681114209547-68,,
23-12-22,2022 / 12,00431630-0-1,00431630,17058043,UN 465,CYP 07217,AMBULANCE,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401691,195041,km,56,litre,Y,12,20,14.4,litre/100 km,11.814346,474,,0103770004396658215LU-1671806405611-1117,,
30-06-23,2023 / 06,00431630-0-1,00431630,17058043,UN 465,CYP 07217,AMBULANCE,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401801,204097,km,44,litre,Y,12,20,14.4,litre/100 km,11.7962466,373,,0103770004396658213NL-1688105973244-294,,
19-04-23,2023 / 04,00431630-0-1,00431630,17058043,UN 465,CYP 07217,AMBULANCE,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401972,200461,km,57.08,litre,Y,12,20,14.4,litre/100 km,11.7690722,485,11.7690722,0103770004396658211CY-1681890763923-933,,
04-11-22,2022 / 11,00431630-0-1,00431630,17058043,UN 465,CYP 07217,AMBULANCE,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401691,193214,km,50,litre,Y,12,20,14.4,litre/100 km,11.7370892,426,,01037700043966582173Y-1667563781517-786,,
